Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
2434,Huang Guanlin,1.1,China,Shenzhou,"Textiles, apparel"
2435,Ion Tiriac,1.1,Romania,Tiriac Holdings,Financial Services
2436,Isara Vongkusolkit,1.1,Thailand,Mitr Phol Sugar,Sugar
2437,James Cabela,1.1,United States,Cabela,Retail
2438,Jiang Liming,1.1,China,Lited,Car sales
2439,Jiang Nan,1.1,China,Shengfeng,"Rubber products, real estate"
2440,Jim Mccoll,1.1,United Kingdom,Clyde blowers,Manufacturing
2441,Johan Eliasch,1.1,United Kingdom,Head,Sports wear
2442,John Edson,1.1,United States,Bayliner Marine,Shipping
2443,John Magnier,1.1,Ireland,Coolmore Stud,Sports
2444,Joop Van Den Ende,1.1,Netherlands,Stage Entertainment,Entertainment
2445,Judith Neilson,1.1,Australia,Platinum Investment Management,Investments
2446,Katarina Martinson,1.1,Sweden,L E Lundbergforetagen,Forestry
2447,Kerr Neilson,1.1,Australia,Platinum Asset Management,Investments
2448,Leonid Simanovsky,1.1,Russia,Novatek,Energy
2449,Lev Leviev,1.1,United Kingdom,Catoca Diamond Mine,Diamonds
2450,Li Qiong,1.1,China,Li Qiong,IT
2451,Li Xipeng & Shu Pujuan,1.1,China,Shengrun,"Real estate, electric power, infrastructure"
2452,Lin Ke & Zhang Xueling,1.1,China,Lin Ke & Zhang Xueling,"Environmental protection, new materials"
2453,Liu Chengyu & Liu Ling,1.1,China,Kstar,Electronic
2454,Liu Jilu & Liu Lingyun,1.1,China,SF Express,Express delivery
2455,Liu Manshi,1.1,China,Manshi,Coal
2456,Liu Qingfeng,1.1,China,Iflytek ,Software and information technology services
2457,Lynsi Torres,1.1,United States,In N Out Burgers,Food & Beverages
2458,Lyu Yongxiang,1.1,China,Yongda,Electrical manufacturing
2459,Mahmud Kamani,1.1,United Kingdom,Boohoo.com,TMT
2460,Manuel Urquijo Beltrán,1.1,Mexico,Megacable Holdings,TMT
2461,Marilyn Carlson Nelson,1.1,United States,Carlson,Hospitality
2462,Mark Dixon,1.1,United Kingdom,Regus Group,Real Estate
2463,Markus Braun,1.1,Germany,Wirecard,Financial Services
2464,Mi Chunlei,1.1,China,Lanhai,"Real estate, medicine"
2465,Michael Ashcroft,1.1,United Kingdom,Michael Ashcroft Associates,Investments
2466,Michael Jordan,1.1,United States,Charlotte Bobcats,Sports
2467,Minoru Otsuka,1.1,Japan,Otsuka,Technology
2468,Mohammed Ibrahim,1.1,United Kingdom,Celtel,Telecom
2469,Morry Fraid,1.1,Australia,Spotlight Retail,Retail
2470,Liu Fuhai,1.1,China,Dahai,"Textiles, chemical industry"
2471,Murat Vargi,1.1,Turkey,MV Holding,Telecom
2472,Nan Van Andel,1.1,United States,Amway,Retailing
2473,Nathaniel Charles Jacob Rothschild,1.1,United Kingdom,RIT Capital Partners,Investment
2474,Neil Rossy,1.1,Canada,Dollarama,Retail
2475,Niti Osathanugrah,1.1,Thailand,Osotspa,beverages
2476,Onkar Kanwar,1.1,India,Apollo Tyres,Automobiles & Auto Components
2477,Ou Yaping,1.1,Hong Kong,Sinolink Worldwide,"Natural gas, real estate"
2478,Pawan Kant Munjal,1.1,India,Hero Motocorp,Automobiles & Auto Components
2479,Polys Haji-Ioannou,1.1,Monaco,EasyJet,Aviation
2480,Qiu Guogen & Luo Yi,1.1,China,Chongyang,Investments
2481,Ranjith & Beljinder Boparan,1.1,United Kingdom,2 Sisters Food Group,Food & Beverages
2482,Ma Yunsheng,1.1,China,Chambroad,Petrochemicals
2483,Renu Munjal,1.1,India,Hero Motocorp,Automobiles & Auto Components
2484,Richard Fortin,1.1,Canada,Couche-Tard,Retail
2485,Richard Hayne,1.1,United States,Urban Outfitters,Textiles
2486,Robert Edmiston,1.1,United Kingdom,IM Group,Financial Services
2487,Ronald Joyce,1.1,Canada,Tim Horton Donut,Food & Beverages
2488,Ryan Graves,1.1,United States,Uber Technologies,Technology
2489,Salman Al-Hokair,1.1,Saudi Arabia,Fawaz Abdulaziz AlHokair,Retail
2490,Sara Blakely,1.1,United States,Spanx,Single Brand Retailing
2491,Ren Luozhong,1.1,China,Robam,Home appliances
2492,Shoji Uehara,1.1,Japan,Taisho Pharmacuetical,Pharmaceuticals
2493,Shou Bonian,1.1,China,Greentown,Real estate
2494,Shyam Bhartia,1.1,Singapore,Jubilant Life Science,Hotels & Restaurants
2495,Stephen Feinberg,1.1,United States,Cerberus Capital Management,Private Equity
2496,Steve Morgan,1.1,United Kingdom,Redrow,"Construction, House building"
2497,Steve Van Andel,1.1,United States,Amway,Retailing
2498,Suman Kant Munjal,1.1,India,Hero Motocorp,Automobiles & Auto Components
2499,Sun Mengquan,1.1,China,Luhua,Edible oils
2500,Surin Upatkoon,1.1,Malaysia,InTouch,Telecommunications
2501,Syed Mokhtar Albukhary,1.1,Malaysia,MMC,Mining
2502,Takao Yasuda,1.1,Japan,Don Quijote,Multi Brand Retailing
2503,Tobias Lutke,1.1,Canada,Shopify,E-Commerce
2504,Todd Wagner,1.1,United States,Broadcast.Com,Entertainment
2505,Ts Kalyanaraman,1.1,India,Kalyan Jewellers,Jewellery
2506,Wang Donghai & Wang Yaqian,1.1,China,Bestsun Energy,"Gas, energy"
2507,Wang Gang,1.1,China,Wang Gang,IT
2508,Wang Jianguo,1.1,China,Five Star Appliance,Investments
2509,Wang Jianyi,1.1,China,Futong,Fiber optic cable
2510,Wang Linxiang,1.1,China,Erdos,"Cashmere, coal, real estate"
2511,Wang Yihui,1.1,China,Wang Yihui,Investments
2512,Wang Junmin,1.1,China,Haisco Pharmaceutical,Pharmaceuticals
2513,Wichai Thongtang,1.1,Thailand,Bangkok Dusit Medical Services,Health Care
2514,Winnie Johnson-Marquart,1.1,United States,Sc Johnson & Sons,Multi Brand Retailing
2515,Wu Chung-Yi,1.1,Taiwan,GSK,Manufacturing
2516,Xu Gang,1.1,China,Longmang beililian,Titanium Dioxide
2517,Xu Jinfu,1.1,China,Tinci Materials,Manufacturing
2518,Xu Shugen,1.1,China,Zhejiangdingli,Manufacturing
2519,Xu Yong,1.1,China,Xu Yong,Search engine
2520,Xue Jiping,1.1,China,ZTT,Cable
2521,Yan Junbo,1.1,China,Haoji,"Food,education"
2522,Yang Aihua,1.1,China,Baoxin,Retail
2523,Yang Weidong & Yang Yazhen,1.1,China,Zhejiang Satellite Petro Chemical,Chemicals
2524,Yang Zhao,1.1,Hong Kong,Glorious Sun,"Apparel, real estate"
2525,Yu Faxiang,1.1,China,Sunriver,"Infrastructure, real estate"
2526,Yu Guoxiang,1.1,China,New Hengde,"Real Estate, investment"
2527,Yu Haijun,1.1,China,Baolide,Car sales
2528,Yuji Otsuka,1.1,Japan,Otsuka,Technology
2529,Zac Fried,1.1,Australia,Spotlight Retail,Retail
2530,Zeng Wanhui & Yu Lili,1.1,China,Jingjia Mirco,Manufacturing
2531,Zhang Xinghai & Yan Min,1.1,China,Xiaokang,Automobiles & Auto Components
2532,Zhang Yong & Shu Ping,1.1,China,Zhang Yong & Shu Ping,Restaurants
2533,Wang Yue,1.1,China,Kingnet,Game
2534,Zhang Zhirong,1.1,Hong Kong,"Hengsheng, Rongsheng Heavy Industry",Real Estate
2535,Zhao Xinglong,1.1,China,Xinglong Industry,Hand crafts
2536,Zhao Yueling,1.1,China,Jinlin,Chemicals
2537,Zhou Yahui,1.1,China,Zhou Yahui,IT
2538,Zhu Xingming,1.1,China,Inovance Technology,Electrical machinery and equipment manufacturing
2539,Zuo Hongbo & Zhe Shuxia,1.1,China,Aurora,Photoelectric material
2540,Xiao Fen,1.1,China,Fenda,Audio technology
2541,Xu Maodong,1.1,China,Xu Maodong,IT
2542,Xu Qiming,1.1,China,China Xulong,"Sea food, real estate, art collection"
2543,Koh Wee Meng,1.1,Singapore,Global Premium,Investments
2544,Zhang Zhiming,1.1,China,Zhang Zhiming,Investments
2545,Alexander Lebedev,1,Russia,Aeroflot,Investments
2546,Azad Moopen,1,United Arab Emirates,DM Healthcare,Healthcare
2547,Bianca Rinehart,1,Australia,Hancock Prospecting,Mining
2548,Cho Chang-Gul,1,South Korea,Hanssem,Consumer Durables
2549,Clayton Riddell,1,Canada,Paramount Resources,Oil & Gas
2550,Desmond Lim Siew Choon,1,Malaysia,Pavilion Real Estate Investment Trust,Real estate
2551,Gian Marco Moratti,1,Italy,Saras,Energy
2552,Hassan Khosrowshahi,1,Canada,Future Shop,Distribution
2553,Howard Jenkins,1,United States,Publix,Retail
2554,Howard Marks,1,United States,Oaktree Capital,Investments
2555,Jeffrey Katzenberg,1,United States,Dreamworks Animation,Entertainment
2556,Jose Llado Fernandez Urrutia,1,Spain,Tecnicas Reunidas,Manufacturing
2557,K K Kumar,1,India,Shakti Bhog Foods,FMCG
2558,Keshub Mahindra,1,India,Mahindra & Mahindra,Automobiles & Auto Components
2559,Kochouseph Chittilappilly & Sheela Kochouseph,1,India,V-Guard,Capital Goods
2560,Mallika Srinivasan,1,India,TAFE,Automobiles & Auto Components
2561,Mark Fenwick,1,United Kingdom,Fenwick,Retail
2562,Mofatraj Munot,1,India,Kalpataru,Realty
2563,Russ Withers,1,Australia,7-Eleven,Food & Beverage
2564,Sundar Pichai,1,United States,Google,TMT
2565,Wilma Tisch,1,United States,Loews,Energy
2566,Yair Hamburger,1,Israel,Harel Group,Investments
2567,Yoshikazu Tanaka,1,Japan,Gree International,Technology
2568,Cai Gaoxiao,1,China,0-Film Tech,"R & D, production and sales of electronic components"
2569,Feng Changge,1,China,Harmony,"Car sales, real estate"
2570,Gao Xuefeng,1,China,Jinchengtai,"Coal, chemicals"
2571,Gao Yugen,1,China,Shengli,Manufacturing
2572,Ji Xingye,1,China,Xingye,"Metal, chemical industry"
2573,Liu Bing,1,China,Fu Sengmei,Real estate
2574,Liu Xicheng,1,China,Nanfangtongzheng,"Pharmaceuticals, energy"
2575,Wang Haipeng,1,China,MYS,Packaging products
2576,Alexander Samwer,1,Germany,Rocket Internet,TMT
2577,Alfredo Harp Helu,1,Mexico,Banamex,Banking
2578,Analjit Singh,1,India,Max India,Financial Services
2579,Andrei Kosogov,1,Russia,Vimpelcom,Telecom
2580,Anthony Christopher Gallagher,1,United Kingdom,Gallagher Estates,Real Estate
2581,Wen Kaifu,1,China,Holitech,Touch screen manufacturing
2582,Beny Steinmetz,1,Israel,OCTEA,Diamonds
2583,Bill Adderley,1,United Kingdom,Dunelm,Consumer Products
2584,Bruce Cheng Chung-Hua,1,Taiwan,Delta,Manufacturing
2585,Cargill Macmillan III,1,United States,Cargill,Trading
2586,Chen Tei-Fu,1,United States,Sunrider,Cosmetics
2587,Chen Xianbao,1,China,Hefei Huatai,Food and beverage
2588,Chen Xueli,1,China,Shandong Weigao,Medical devices
2589,Chen Yansheng & Chen Dongqiong,1,China,Rastar,Car model
2590,Chen Zhuonan,1,China,Agile,Real estate
2591,Chen Zhuoxi,1,China,Agile,Real estate
2592,Chen Zhuoxian,1,China,Agile,Real estate
2593,Chen Zhuoxiong,1,China,Agile,Real estate
2594,Chirayu R Amin,1,India,Alembic Pharma,Pharmaceuticals
2595,Daniel John Deer,1,United Kingdom,Renishaw,Manufacturing
2596,David Einhorn,1,United States,Green Light Capital,Hedge Funds
2597,David Kabiller,1,United States,AQR Capital,Investment
2598,David Sullivan,1,United Kingdom,West Ham United,Sports Team
2599,Deng Hong,1,China,Chengdu International Exhibition & Convention Center,Real estate
2600,Dona Bertarelli,1,Switzerland,Serono,Health care
2601,Dong Fan,1,China,Jafron Biomedical,Pharmaceuticals
2602,Du Yuexin,1,China,Du Yuexin,Auction
2603,Eddy Kusnadi Sariaatmadja,1,Indonesia,Emtek,Media
2604,Eduardo Costantini,1,Argentina,Consutatio,Real estate
2605,Edwin Soeryadjaya,1,Indonesia,Adaro Energy,Energy
2606,Enrique Yamuni Robles,1,Mexico,Megacable Holdings,TMT
2607,Frank Stronach,1,Canada,Magna International,Automobiles & Auto Components
2608,Fu Mingkang,1,China,Riyue,Machinery Parts
2609,Xiong Xianzhong,1,China,Hongkelong,"Retail, real estate"
2610,Gaston Glock,1,Austria,Glock,Firearms
2611,George Joseph,1,United States,Mercury General,Insurance
2612,Guilherme Paulus,1,Brazil,CVC Brasil,Entertainment
2613,Guo Yingcheng,1,Hong Kong,Kaisa,Real estate
2614,Hope Rinehart Welker,1,Australia,Hancock Prospecting,Mining
2615,Huang Hongsheng & Lin Weiping,1,China,Skyworth,Home appliances
2616,Huang Youlong & Zhao Wei,1,China,Gold Ocean,Investments
2617,Jaran Chiaravanont,1,Thailand,Charoen Pokphand ,Food & Beverage
2618,Jean Claude Marian,1,France,Orpea,Healthcare/nursing
2619,Jin Baofang,1,China,Jinglong,Solar
2620,Jin Huiming,1,China,Dahua,Real Estate
2621,John Langley Hancock,1,Australia,Hancock Prospecting,Mining
2622,John Macmillan,1,United States,Cargill,Trading
2623,John Van Lieshout,1,Australia,Super Amart Furniture,Real estate
2624,Ken Grossman,1,United States,Sierra Nevada,Food & Beverage
2625,Koo Bon Sik,1,South Korea,Heesung Electronics,Manufacturing
2626,Lee Tien Tsai,1,Taiwan,King Car,Food & Beverages
2627,Li Denghai,1,China,Denghai Seeds,Agriculture
2628,Li Jinghua,1,China,Louvre furniture,Furniture
2629,Ye Yuanxi,1,China,Grandland,Decoration
2630,Liu Zaiwang & Fu Haixia,1,China,Jiangho,Construction
2631,Louise Lindh,1,Sweden,L E Lundbergforetagen,Investment
2632,Lu Chuping & Peng Hui,1,China,Dayang,Technology
2633,Lyu Peirong,1,China,Dadi,"Apparel, investment, real estate"
2634,Madhukar Parekh,1,India,Pidilite,Chemicals & Petrochemicals
2635,Manny Stul,1,Australia,Moose Toys,Toys Entertainment
2636,Marc Samwer,1,Germany,Rocket Internet,TMT
2637,Mark Leonard,1,Canada,Constellation Software,Software
2638,Martha Macmillan,1,United States,Cargill,Trading
2639,Martua Sitorus,1,Singapore,Wilmar International,Food & Beverages
2640,Masatoshi Kumagai,1,Japan,GMO Internet,Internet Technology
2641,Megdet Rahimkulov,1,Russia,VTB,Investments
2642,Mehmet Nazif Gunal,1,Turkey,Mng,Investments
2643,Meng Qingshan,1,China,Meihua,Edible condiment
2644,Mo Haotang,1,China,Sangem,"Real estate, investments"
2645,Mo Lindi & Mo Siming,1,China,Yongding,"Cable, real estate"
2646,Montri Jiaravanont,1,Thailand,Charoen Pokphand ,Food & Beverege
2647,Morris Chang Chung-Mou,1,Taiwan,TSMC,Electronics
2648,Morris Kahn,1,Israel,Amdocs ,Technology
2649,Nandan Nilekani,1,India,Infosys,TMT
2650,Nandlal Rungta,1,India,Rungta Mines,Metals & Mining
2651,Nilima Motaparti,1,India,Divi's Lab,Pharmaceuticals
2652,Oliver Samwer,1,Germany,Rocket Internet,Investments
2653,Ou Yafei,1,China,Hua Lianxin,Investments
2654,Per & Winnie Enevoldsen,1,Denmark,Pandora,Jewllery
2655,Pradip Burman,1,India,Dabur,FMCG
2656,Prathap Reddy,1,India,Apollo Hospitals,Healthcare
2657,Raghuvinder Kataria,1,United Arab Emirates,Kataria,Investments
2658,Robert Fayaz Mouwad,1,Switzerland,Mouawad,Diamonds
2659,Robert Tsao Hsing-Cheng,1,Singapore,-,Art
2660,Rostam Azizi,1,Tanzania,Cavalry Holdings,Investments
2661,Ruan Hongxian & Liu Qiong,1,China,Hongxiang Yixintang Pharmaceutical,Medicine
2662,Zhang Foen,1,China,Dragon Spring,Real estate
2663,Sanjeev Bikhchandani,1,India,Info Edge India,TMT
2664,Satish Ramanlal Mehta,1,India,Emcure,Pharmaceuticals
2665,Sergio Jesús Mazón Rubio,1,Mexico,Megacable Holdings,TMT
2666,Shen Xiqiang,1,China,Yoke Technology,Chemical materials
2667,Shi Kerong,1,China,Shi Kerong,Food
2668,Shi Yingwen,1,China,Ronghe,Real estate
2669,Sidney Kimmel,1,United States,Jones Group,Single Brand Retailing
2670,Sue Ann Hamm,1,United States,Divorce Settlement,Divorce Settlement
2671,Sulaiman Al Rajhi,1,Saudi Arabia,Al Rajhi Banking And Investment,Banking
2672,Surjit Kumar Gupta,1,India,Havells India,Manufacturing
2673,Tang Jian & Liu Cuiying,1,China,Jieshun Science and Technology,Technology development of smart card and computer software
2674,Thomas Tull,1,United States,Legendary Entertainment,Media
2675,Trond Mohn,1,Norway,Frank Mohn,Cargo pumps
2676,Tsai Ming-Kai,1,China,Media Tek,Consumer Electronics
2677,Vadim Yakunin,1,Russia,Protek,Manufacturing
2678,Wang Jianfeng,1,China,Joyson,Automobile parts
2679,Wang Wencheng,1,China,Dazhong,"Stone, real estate"
2680,William Macmillan,1,United States,Cargill,Trading
2681,Xia Shudong,1,China,Xia Shudong,Intelligent Transportation
2682,Xu Guifen,1,China,Huangshanghuang,Food processing
2683,Xu Qingkui & Xu Yingqiang,1,China,JiuYang,"Steel, smelt, machinery"
2684,Yang Xuegang & Lu Xiaomei,1,China,Yang Xuegang & Lu Xiaomei,"Coal, chemicals"
2685,Chau Cheok Wa,1,Macau,Suncity,Casinos
2686,You Xiaoping,1,China,Huafeng,"Chemical, aluminum, investments"
2687,Yu Peidi & Yu Li,1,China,Dongfu,Real estate
2688,Zhang Litian,1,China,Yashily,Milk powder
2689,Zhang Songqiao,1,Hong Kong,C C Land Holdings,"Real estate, investments"
2690,Zhang Yuxiang & Zhu Xuelian,1,China,Nanji,Clothing
2691,Zhang Zhiyong & Zhang Min,1,China,Zhang Zhiyong & Zhang Min,Telecom
2692,Zhao Kai,1,China,Chengdu International Exhibition & Convention Center,Real estate
2693,Zhou Ruxin,1,China,Zhou Ruxin,Satellite navigating equipment
2694,Zhu Yaowen,1,China,Jiu Wu,"Investments, Real estate"
